Ullage  (cm.),Tank,-1,0,1,2,3,4
725,1P,7586.6,7582.8,7578.9,7574.9,7570.9,7566.9
730,1P,7560.9,7557.1,7553.2,7549.3,7545.3,7541.2
735,1P,7535.3,7531.4,7527.6,7523.6,7519.6,7515.6
740,1P,7509.6,7505.8,7501.9,7497.9,7493.9,7489.9
745,1P,7484,7480.1,7476.2,7472.3,7468.3,7464.2
750,1P,7458.3,7454.5,7450.6,7446.6,7442.6,7438.5
755,1P,7432.6,7428.8,7424.9,7420.9,7416.9,7412.9
760,1P,7407,7403.1,7399.2,7395.3,7391.3,7387.2
765,1P,7381.3,7377.5,7373.6,7369.6,7365.6,7361.5
770,1P,7355.6,7351.8,7347.9,7344,7339.9,7335.9
775,1P,7330,7326.1,7322.2,7318.3,7314.3,7310.2
780,1P,7304.3,7300.5,7296.6,7292.6,7288.6,7284.5
785,1P,7278.6,7274.8,7270.9,7267,7262.9,7258.9
790,1P,7253,7249.1,7245.2,7241.3,7237.3,7233.2
795,1P,7227.3,7223.5,7219.6,7215.6,7211.6,7207.5
800,1P,7201.6,7197.8,7193.9,7190,7185.9,7181.9
805,1P,7176,7172.1,7168.3,7164.3,7160.3,7156.2
810,1P,7150.3,7146.5,7142.6,7138.6,7134.6,7130.5
815,1P,7124.7,7120.8,7116.9,7113,7109,7104.9
820,1P,7099,7095.2,7091.3,7087.3,7083.3,7079.2
825,1P,7073.3,7069.5,7065.6,7061.6,7057.6,7053.5
830,1P,7047.7,7043.8,7039.9,7036,7032,7027.9
835,1P,7022,7018.2,7014.3,7010.3,7006.3,7002.2
840,1P,6996.3,6992.5,6988.6,6984.6,6980.6,6976.5
845,1P,6970.7,6966.8,6962.9,6959,6955,6950.9
850,1P,6945,6941.2,6937.3,6933.3,6929.3,6925.2
855,1P,6919.3,6915.5,6911.6,6907.6,6903.6,6899.5
860,1P,6893.7,6889.8,6885.9,6882,6878,6873.9
865,1P,6868,6864.2,6860.3,6856.3,6852.3,6848.2
870,1P,6842.3,6838.5,6834.6,6830.7,6826.6,6822.5
875,1P,6816.7,6812.9,6809,6805,6801,6796.9
880,1P,6791,6787.2,6783.3,6779.3,6775.3,6771.2
885,1P,6765.4,6761.5,6757.6,6753.7,6749.6,6745.5
890,1P,6739.7,6735.9,6732,6728,6724,6719.9
895,1P,6714,6710.2,6706.3,6702.3,6698.3,6694.2
900,1P,6688.4,6684.5,6680.6,6676.7,6672.6,6668.5
905,1P,6662.7,6658.9,6655,6651,6647,6642.9
910,1P,6637,6633.2,6629.3,6625.3,6621.3,6617.2
915,1P,6611.4,6607.5,6603.6,6599.7,6595.6,6591.5
920,1P,6585.7,6581.9,6578,6574,6570,6565.9
925,1P,6560,6556.2,6552.3,6548.3,6544.3,6540.2
930,1P,6534.4,6530.5,6526.6,6522.7,6518.6,6514.5
935,1P,6508.7,6504.9,6501,6497,6493,6488.9
940,1P,6483,6479.2,6475.3,6471.3,6467.3,6463.2
945,1P,6457.4,6453.6,6449.7,6445.7,6441.6,6437.5
950,1P,6431.7,6427.9,6424,6420,6416,6411.9
